Review,Sentiment
Oppo f7 bhot he slow phone ha.price itni ziada ha but not good...infinx zero 5 is say 1000 % acha ha i like infinix zero 5,Negative
phone acha hai laken gaming perfomence acha nahi hai.dusra with out back cover use karna mushkel hai,Negative
ek dum bakwas he ye set mobile off on karain ge ro memory urr jae gi,Negative
Totaly bakwas hai yeah phone ... Battery time b ni hai,Negative
Haha airlink log pgl nhn ke is price me purchase karen,Negative
sony waly pagal hu chuky hy. ..baqi ap lud samjdar ho..,Negative
"Bilkul bakwas set hai. Battery Charging boht slow hai, Back camera Single hai aur wo bhi 8MP hai. Net speed boht slow hai aur set hang bhi hota hai. Overall ye set acha nhi hai.",Negative
"overall phone is good laikan in market bsck cover aor glass nhi mil raha , ye saath bhejhna chahiye tha",Negative
Guzara hy ye phone bsss,Negative
boht hi ghatya mobile hai agar zero se kam rating hoti to me wo deta,Negative
Bht hi ghatia mobile h battary timing bhi thk nhi h touch bhi sahi kam nhi krta h or bht hang hota le kr pachta raha ho.,Negative
Fariq chz hai. Ear grm kr deta hai bht ghatiya foam lga ha,Negative
Last tim b meny order krway toys kaa very bad bhalo nikl ayee andr sy ab phr yee plzo shrt krwaye 2 smjh k pr nikla 1 wo b chotaa free size ni thaa this is not fear ab mai use ni krnaaa,Negative
Is per one printed palazzo mention ha but ap k Daraz.pk k page per two2 printed palazzo mention han is ley me ne order kia tha per nikla srf one PAC This is not fear,Negative
pieces wala kapra ha,Negative
"Colours wagera tou sahee hain, lekin material who nai hai jo bataya gaya tha. Likha hua cotton hai aur material jersey/banyan wali deliver hui hai aur itna pasand nai aaya lekin, overall, item sahee hai, istemal mein bhee atee hai",Negative
bht buri service hai apki bachon waly size main bhji hain ap ny shlwar ek ma ny shrugs order kiye unka stuff b ganda or size unka b chotaa tha i hate your service,Negative
"Embroidery ki puri ek side pe dhagay nikle hue, fabric is average.",Negative
Embroidery ki puri ek side se dhage nikle huay hain.,Negative
ye wo ni he jo show kiya gaya he ...sb change he ...!huuu,Negative
"Shirts achi hain par na to wo colours hain jo dekhy thy, aur na hi wo shirts jo order ki then, par jo aai hain wo b thek hi hain. But wekhaya kch ty aya kch...",Negative
Bilkul khrab hai koi bi apne paise waste na kree,Negative
Koi Buy Na Kre Bilkul Bekar quality hai ye,Negative
shirts bilkul b achi ni hen or colours b different hen so sad really disgusting,Negative
shirts ache hain magar aik design ma do shirts nai hi no chahian design different hona chahian otherwise nice,Negative
"stuff bht low ha, is price ma aisa he milay ga",Negative
"Bakwas tareen! They don't send actually what you order, u guys should stop making fool peoples, ghatya colours,lowest cloth quality,",Negative
Colours wo nahi aye jo photo me he 3 ki jagah 2 colours he.,Negative
Mangwa Kr Galti Hogae Thi Bilkul Ghatiya Hai,Negative
2 trouser phattay hauay thay and quality is also not so good not recommended,Negative
Mai ne medium size order ki thi sari ki sari large aai hn,Negative
lena ka koi fida nahi ha pasa zaya ha asa lagta bnda na bnyan pani ksm sa,Negative
"Very poor stuff, is se acha stuff aap local market se purchase kar saktay hain, isi price range mein",Negative
Yar cheezai to achi bhaijho,Negative
I buy it dikhne me bilkul pic jesi he but fabric bht kharab or stitching very bad first time me hi silai khul gai or kapra bilkul dheela hogaya medium se large hogai very bad aybeez  Read more,Negative
Bkwas shirt... Printing is removed from the shirt.,Negative
Bakwas shirt h blke shirt nhi banyan he.,Negative
Bakwas ya to kasi chora b pahan sakta,Negative
Draz ki image krab kr rahy hain,Negative
"Size bhi sahi nhi nikala or cotton quality bhi bakwas Hai,

Agar koi lena chahta Hai tu mehrabani kr ka woh na lya.",Negative
Jo print yahan hain wesa ek bhi print mere pas nhe aya total change prints thay..,Negative
Waist Bhot Kam Hai . Poora ni aata Large bhe,Negative
Mila Wahi Jo Pic Mein Ha But Quality nhi Theek,Negative
Bnb ka hai tu chutiyapy ka hi hoga,Negative
Fazool shirt fazool print kabhi na kharidna,Negative
"bekaar tareen ,jesy dario ka kapra hota hai wesi pents hai",Negative
bekaar hain,Negative
Bht hi bekar cheez hai size bhi sahi nai!,Negative
bht e ganda fabric aur size bhi ghalt bheja aur colour bhi change thy..very bad experience,Negative
Buhat hi cheap material ka bnna hua kurta hai ! Hate the stuff,Negative
Jo cheez kaheen nahi bik sacty osay daraz per baicho .cheepest qulity kids size waist of time and mony on any product in daraz,Negative
product achi hai but wrong waist size send kar diya.,Negative
wrong size.bekaar,Negative
Sir ye me ne msngwaya tha is ki jaga kuch or bhej deya ha mujhy galt ha ye,Negative
Bakwas jo dakhnay mai hai wesi bilkul nahi.. main ne khud lee hai lahore k address pay deliver hoi hai.. aor farig presented..,Negative
kuch khas nhi hai,Negative
Yay Product Boht hi Bakwas HA Is ki Quality boht down ha so please koi bhi yahan si shopping naa karay may nay yay mangwaya ha iss ka colour utar gaya bohat buri tarah say. Is ko 5 star is liyay day raha houn kay mayra review upload ho. Shukriya,Negative
Acha collection ha but matrial law ha,Negative
Stuff acha ha. . But jacket k uper 9 number print ni ha simple ha and mjy to size me long ha,Negative
Begart log secand hand products sell kar rahy in ko daraz sa nikal dana chay bludy peoples????????,Negative
Jacket ki quality achi nahi hai,Negative
Main ne Jo order kiya wo shirts mujhe nhi bejhi simple colour black green and white bejh di galat chezain dene lag Haya hai ye seller,Negative
"Poor quality, very thin ....... price ki trah material bhi Low quality ka hai",Negative
Bakar quality ha .sweatshirts ka bajaya yah t shirts sa bhi halka stuf ha bilkul low quality or size ma na medium manga tha seller na large send kia ha gis ma sa ek ma dirt spot ha or ek ma misprinting hoi ha,Negative
ya Bakwasss ha Ya Wo Chiz ki Jo Pic My ha,Negative
Jaisa daik raha hai waisa hai nahi.plz na kharidi.,Negative
Itny ghtiya quality ky trouser nhi dakhy pehly din he slai nikal gyee very disappointed ????,Negative
bht ganda stuff is jackt ka upr sy leather r inner stuff is cheap parasuit so disgustng am too much dissopintd,Negative
"I dam bakwas, jo pic me he wo nhi mily ga,,, neck size kafi bara he, low quallity cloth... 2 same colour bhej diye.",Negative
"Material acha he. par itny paisoun ke lihaz se mehnga he,, quality 400rs wali he..

2no mila ke 500rs",Negative
Normal quality hai..jo nzr aa rha hai pic m..os s low quality hai..sole low quality ka hai,Negative
lekin hard bht ha,Negative
Jo items show karwatey hain wo he sale karin,Negative
"Iss sandal ki quality bohat low hai , iska material itna halka hai k pair k neechay agr koi chota sa pathar b ajata hai tw wo chubhta haii.. walk krne mein b comfortable nahi hai. bs sahi hai koi bohat khas nahi hai durable b nahi lagti",Negative
Bilkul acha nai hai socha tha magnetic locket hoga but ye aik hi dafa toot gya.not good.,Negative
"Concept tou bara acha hai, bas agar quality bhee waisi hoo tou bohata cha hota,. Mein itna satisfied nai hoon kiunkay chian ki qualty tou hai hee low, lekin pendants bhee itne mazedar nai lagaya aur size mien bhee thoray chotay lagay. Pehnnay huay tou hain, lekin quality achi na honay ki wajah se mein agay kissi ko de nai sakta
",Negative
Bakar quality 1 dum bakwas i was waste my money for buy this item,Negative
Belt k tamam holes alag alag length pay hain aur sab uper nichay hain. Belt nehayat patli ha jo k dekhne main buri lagti ha. Buckle ka hook bhi terha fit kia hua ha,Negative
Quality bhi low ha or bht mota b ha,Negative
hath me daikhny me itna acha nahi lagta jitna pic me he,Negative
Delivery fast hy magar lipstick low qulity the or demige toti hui i the color b aisa ni hy,Negative
Ye product bilkul b achi ni ti....jb ye mery pas pohnchi yo ye tooti hui ti..,Negative
I just order this makeup kit and ye toota wa nikla ????,Negative
ghatia kisam ki aur daraz nay dokha diya maain nay bari wali peel off lipstick mang wai thi inon nay chota pak baja aur wo b ghatia agar koi yeh comment paray to please i request k yeh har giz mat lay q k sirf pasay kharch karnay wali bat hai,Negative
it was normal..koi itny ziada achy nhi thy..,Negative
Bilkul e bkwas kisam ka liner 2 # ka huda beauty liner had ni ho gi dekhaty kya ho bachty kuj or o,Negative
Meri 2 kits damage parsal hui hy plz mujhe exchange krni hy,Negative
bht ghatia product hae very bad even not working little but total waist ghatia tareen product hae please apny pese waist na kryn,Negative
Acha tha ...but...2 shades broke the shuru se hi...so very is lye daraz.pk request h k plzzz chezon ko ahtiyat se bhja kro tutaaa hua na bhjo..,Negative
tamam sabun Melt howay hoay thy..Hand Wash Ada Khali tha..bs Wips or surface cleaner teek tha...or or sb cheezo ki khusboo b ni thy,Negative
Achy h but jaisy itne bary size k dikhye h waisy nhi h,Negative
"color bilkul natural lagta hai , mere hair color se sahi se match hua hai aur lagane mein b aasan hai lekin mjhe isko lagate hue bohat dar lagta hai qk spray krne k foran bad yeh bohat ziada heat up krdeta hai.. bohat hee zada heat mehsoos hoti hai isliye mene isko apply krna chordia hai",Negative
Fazool product hai. Treet hygiene ki jaga dosri product bhj datay hein,Negative
Pounds ka Same Product local market mien R.s 245 mien Mujood hey koie pagal he Hoga Jo 600+TCS charges 200= 800 pay kara Ga...,Negative
mujhe acno wala mila free gift mujhe oil control wala chaeay tha,Negative
Bekaar hay,Negative
bus ok ha yeh yar sahe ni ha,Negative
Scent tou achi hai liken itni koi long lasting nahi hai. Price kay hisaab sey bus okay hai ye perfume.,Negative
Packeging quality waghera tou theek hai liken masla ye hai kay saray body mists ki takreeban ek he jesi khushboo hai. Nayi scents introduce karni chayein.,Negative
Spray to acha hai but saari bottles half se bhi kam hain,Negative
"Product theek hay.
but not worth that much price.",Negative
Plz is kit ko koi Bhi order mat karna bhot gahtiya cheez ha na quality achi ha or na hi use or ya chalti bhi nahi ha,Negative
Koi achi quanlity nhi bs guzara,Negative
meiny yeh b product order kia yeh nhi aya mery pas..kiun??or paisay le liye..,Negative
Mere pass ye gel available hai zeyada discount nai,Negative
Cream to thk hai par itne bare jar se nikalti kya hai sirf 10g jo mushkil se 10days chalti hai,Negative
Es cream ko laga kr mera clr pehle sy zyda kala hogayaa bkwss,Negative
Paisa waste kia koi result ni h or mri skin ko bi allergy ho gaai h,Negative
Bus thk ha kuch Khas nahi,Negative
"daanthon mein rakne par aisa lagtha hai jaise rait chaba raha hoon
 feels crushed stones when put it in the mouth,1st time user don't
 know if this is normal or not",Negative
Pump sirf hot horaha hai lakin moter nhi chal rahi,Negative
Iska pass ma wo pic juicer ki ku aa rhi ha ya to chai ki kittle hena,Negative
Hard he nahe iss ma ksy install ho gi,Negative
Fazol hai,Negative
"jb iski mrzi hoti hai chal jata hai aur jb marzi ho toh soo jata

means

Camera/whatsapp sy videos aur photos wagaira capture/download nae hoti, lakin mobile ko restart karny sy thori dair tak to download/capture hoti hain lakin phr dobara yehi masala aata hai
",Negative
"Bahut hi bakwas product hey, 2 din bad harab hogaiee,",Negative
speed achi ni ha,Negative
Yar discunt ky nam per dhokha hi koi dicunt nen tplink 840nd market price 1350 ruppes hi yahan 5000 hzar kh kr disunt dy kar 2800 duble ki pemint per single dy rhy hin .draz.pk ka mear khrab ho rha hi is ka koi hal nkalen,Negative
Dikhaty kuch hn or send kuch or krty hn,Negative
Ye 1feet say zyada faasly per kaam nhi krta. Eska normal range 10 feets mein kaam krna chahiye ta,Negative
"aisi koi hadith nahi haii..
beghair tahqiq koi bhi post na lagaya karo spe hadith ...
ALLAH ne aqal di hai usay istemal karo",Negative
Kaun ha jo isko insaaf dega? kaun iska bachon ko dekha ga? kaun ha jo iska lya awaz uthai ga? aj isko mara ha kal kisi aur ko maren ge? Kya naya pakistan aisa ho ga?,Negative
mara hair bad kum ho gay ha m both peara schan ho please ap janta pas lana chaty ha la ly but maray hair thk ho jay or koi ap ka count num mil sata ha.,Negative
Nadeem aur sarwar jaura na police ke through family ko threat deke chup karwa diya ha.. Uska bachon kya? Kidhar han ap CJ sb?,Negative
Namaz ka mazak na banye pliz,Negative
Asy logo py lanat ho jo asy kam krty han,Negative
mery bal bhot kamzor jb hair com karti hn tu bal bhot girty hn koi totka bataey,Negative
Yes mjy b gly ka problem huta hy lemon sy plz btay,Negative
Aur jo hadiyo Me darad hoga wo,Negative
Ma na suna ha lemon sa haddiyan kamzor hoti hn regular Lana sa?,Negative
dal cheeni garmi me uz kr skti h,Negative
Kitna din ma Kam ho ga,Negative
meri sistar k face par bht dane nikal ae hai 1 mahiny se un ki sikin bht dry hai plz koi tip btae.,Negative
Bgyrat khine k,Negative
Jab yellow sitara ain tmhari gandh me ho.,Negative
Hum ny parha he kahan hy ,Negative
Kahen sir badly na len kl ,Negative
 sir ko gusa class pr,Negative
Chl koi nhi ab jo hua wo to hua hi. Kya kr skte h hum ,Negative
jaisy fm ki class m late any wali ,Negative
such mai yar pata nhi kahan se ata kahan ko jata,Negative
Hahhahahahaha That much relatable Salay jindagi Barbaad kardya,Negative
Hahaha  phr Jo kch marks milne Hain us s bhi jaungi,Negative
Sir Farhad ka paper bs na puchOo... ,Negative
dorben sai bhi na ana tha,Negative
Chal chor bura waqt tha guzr gya,Negative
Khuda ki qasam nh prhaya ,Negative
Qasm sy kuch nae prhaya,Negative
Sir bokare ku kahty ja kar  ap ny humy kya parhaya ,Negative
Unho ne to parhaya pr humy na Aya,Negative
Pata nahi kasy parhaya ju paper mi hova he nahi  ata tu tha pr paper mi nahi hova,Negative
Abyy ksmyyy shi kah rha hai bechara,Negative
Waqai mai yr yeh pura hum pr bana hai aisa hi huwa tha kahi bhi nazer hi nh aya ,Negative
Had hai,Negative
Aho un ka prhya tu kheein nzr ni ata exmaz m ,Negative
Hahaha Bhai is se bi bura haal tha ,Negative
Hum pehly hi saty huay hn hmaien or na sataya jaey please ,Negative
Aise logo ko add nhi rkhta me jinko dekh k afsos hota rahe,Negative
Beta nazar to ata tha lakin kisi or form mein. You know chameleon type paper hota tha.  jiskay hath mein jata tha uskay dimagh k hisab say ho jata tha. ,Negative
Acha phr meihi late hogya hn ,Negative
Hahaha xD bht halaat tight xD,Negative
Filhal toh teacher hi nzr nhi arhay ,Negative
Kuch parhti to nazar ata na ,Negative
Hahahaha    bilkul same asy hi bolna hai hum ny sir zohaib k subjects mein,Negative
Hahaha ppr hmri okat sy b bhr k hona ,Negative
Kabhi nazar nai ata,Negative
mam farkhanda se gila karty huway,Negative
Hahahahahaha waqie nazar na aya,Negative
Eho hik mam lae suit tho kare par na lo na kanrdas,Negative
Chemistry ka nam mt liya kro yaaaro chem dil dukhati h jb b main chem ka nam sunti hn mjhai sir shahid ki jhooti tasssali yd aati h,Negative
pora LGA h yr tm pgl ho pora 100% paper LGA h bs hm jahil hain,Negative
Haan sahi baat allah yeh ppr ki baatein kahan say lay aye roona aajata hai,Negative
seen krk chor deti hain ,Negative
marzi wale baat ha sabki. mere to sath sbhe youn krte hain ,Negative
Bs fr smjh ly,Negative
Wo to theek ha likin ye teacher khush koin ho raha ha,Negative
Mujhy tou kuch b nazar na aaya ,Negative
Tb tk m bhool e jaon ge,Negative
zyda tu kuch ni bs kuch he hrha,Negative
Hahahahahhaha aur hum ne ju parha wo bhi sath chor gaya,Negative
Ahahahahhaha yeh hum asal me karein na chamat parega ,Negative
Hahahah seriously...kahi b na nazar aya TC ma ,Negative
especially mam rehana k ppr me kbhi woh nzr nah aya joh prhaya unho ny,Negative
Hahaha kion keh hum perhate hi nahi hain,Negative
 ma'am paper me kia krna tha kuch smjh nhi aya,Negative
 infinite tmhai bara araha tha na,Negative
Ma'am wo thek se smjh nhi aya k is part me kiya krna tha,Negative
Or wo bh sir paper bht mushkil tha,Negative
Dash dash han mushkil tha mai abhi choti hn na mjhse control nhi hota bol deti hn,Negative
Or wo ma'am ab sb smjh agaya agli bar paper smjhne me masla nhi hoga,Negative
Yr kis planet se aai hai bhae kyun sary aam kar rahi hai ,Negative
waise yeh mera dialogue nhi tha roza kharab na karo mera ,Negative
Isi se miltq julta tha ab kiya me tmhare wo nayab alfaz yad krne bethun,Negative
 ma'am paper me kia krna tha kuch smjh nhi aya,Negative
Aisa Hota hy Miss,Negative
